"","logFC","pvalue","padj"
"EML1",-0.00690354280438538,0.5893567441687,0.652661174955267
"LPIN3",-0.0639532630072489,0.000236353271973682,0.000571365963499679
"NEDD8",0.149649926930584,7.55325812913011e-09,4.19011452658932e-08
"GPALPP1",0.0294141903724979,0.00729219174728076,0.013282788375424
"ITPRIPL2",-0.0844954181015919,4.74021303631594e-05,0.000129253310515644
"MVD",0.0616546379268353,0.00142093766017119,0.00297940015497631
"SLC27A1",0.0914531768354456,1.12200843683975e-06,4.11508268651969e-06
"SUFU",-0.081562593382196,6.28545261586501e-12,5.94882968186585e-11
"CDC42SE2",0.0387663851022255,0.00194756578743616,0.00396505666558576
"IPO11",0.0171789850821528,0.194811426658384,0.252733574701945
"MCF2L",0.00161883837294766,0.921468545149721,0.937892929723119
"MT-TP",0.263880695359991,1.35459832875863e-19,4.36214108732593e-18
"TPRN",0.0527242849150137,0.00383169622789123,0.0073782640195124
"ANKRD46",0.00294348752194513,0.855165849327547,0.883761727965917
"CRELD2",0.0444081560858528,0.00308818866480522,0.00605838696847016
"REXO5",0.0394389322632249,0.000373451164005108,0.000867726720284095
"SGK1",0.0278602948108706,0.073378439578264,0.106404448407796
"SMCR8",-0.11566194942657,1.19831462934182e-08,6.43939818536299e-08
"CUX2",-0.105762299657739,7.59442150580106e-08,3.52603934776281e-07
"TULP4",-0.0238870931208383,0.0110163874414172,0.0193112533616886
"C17orf80",-0.0346091848220774,0.00154778435944458,0.00321692487902409
"DIXDC1",0.0243043481055978,0.0503227521178512,0.0756116743226977
"GRPEL1",0.0248834153341171,0.0040557291273088,0.00777864989387667
"MAF",0.0127380357953344,0.417927300098971,0.487924791682999
"TNFAIP8L1",0.00108813646907779,0.949300726872611,0.960558934830013
"ZPR1",-0.0123260290260182,0.133968474807428,0.182191537897651
"GNG7",0.164704329761825,8.52415051207306e-16,1.5505156342881e-14
"MRTO4",-0.0222892632149187,0.182984654501465,0.239054979866584
"ITGA11",-0.0744295616108318,1.62868329122321e-06,5.79110716059071e-06
"SDC4",-0.00305616392990688,0.79179075045905,0.832248143736858
"DMXL1",0.0100070232683511,0.51980241275508,0.587763401001539
"SPECC1",-0.100518100288102,2.70156601843084e-15,4.49984981000959e-14
"TOR1A",-0.00507361540771521,0.481121423411743,0.54997197714756
"CCND3",0.0159702046470235,0.206574132532976,0.266009067584426
"ENO2",0.07816493360156,2.47251672341516e-05,7.11059825948855e-05
"GGH",0.013260388283255,0.317363953603603,0.385782522406393
"MRPL57",0.1176902228994,2.27175880982832e-08,1.16463358481843e-07
"POLA1",-0.0242220396766717,0.0405575646294579,0.0623396296873765
"REXO4",0.0143611973699837,0.0955644241065531,0.135223089855448
"CPEB2",0.0209162384750618,0.288164298109715,0.35458427926662
"KMT5C",0.0182165874205437,0.171959767759893,0.226535281931771
"NOA1",0.00818855440651216,0.351651866893029,0.42164600974707
"PQLC1",0.0854977499098336,3.22575600136913e-08,1.606963703967e-07
"ZSWIM7",0.0554613413364607,6.42622848328221e-05,0.000171497589275561
"DDX20",-0.0214168574260281,0.0497515112170529,0.0748482188594767
"DERL2",0.036683654758386,1.45250797072572e-06,5.21718781443262e-06
"FAM111B",-0.0683089163825142,1.20033840762583e-07,5.37781295508624e-07
"PPP2R3C",0.0488856512825335,3.96719958769677e-05,0.000110103411467833
"S100A16",0.110276408253876,1.11326571629963e-09,7.19841917301923e-09
"DNAJC1",0.0790458490394664,0.00104397032507312,0.00224196624067242
"E2F8",-0.0884822478476635,2.99489752509388e-07,1.23880283927289e-06
"EBNA1BP2",0.0193655926674233,0.146282378976797,0.196641392147536
"FAM81A",-0.0626558739879478,1.09508594904035e-05,3.3739926641588e-05
"GPRASP1",0.0213033070569782,0.196599027840994,0.254672677900502
"PCYT2",0.0932876627566395,2.10689062141252e-11,1.82699916784988e-10
"TRMT2A",0.0281314969801467,0.0373528122060284,0.0579050727197221
"C2CD3",-0.0692035369708462,2.56623314308494e-06,8.80990067178568e-06
"COQ7",0.0026546488840887,0.737940306060715,0.785971210424161
"FANCE",-0.0555673254068708,8.46591241903021e-11,6.58785380483246e-10
"ITPR3",-0.135077097221294,1.10395126045587e-05,3.39729408656569e-05
"RPS6KA4",0.0574037218086865,2.62134548385587e-07,1.09435300257517e-06
"ZMAT3",-0.0266182959763897,0.0242456583012926,0.0391399771711175
"ZNF561",6.6311994817364e-05,0.995071477370691,0.996217257071356
"ATG4D",0.0184608490645699,0.11244366694964,0.156209022620068
"CHMP2B",0.0599704698727115,4.82460064174206e-07,1.90731862896635e-06
"GMCL1",-0.0322020177488738,0.000742448736766957,0.00163592100437822
"KCTD9",0.00796916687400263,0.553503962930278,0.619426693370232
"POM121",-0.188652299090782,5.94914897645479e-15,9.35932460204141e-14
"RPUSD4",-0.016111047345671,0.0394453406134872,0.0608236145993261
"SLC25A30",0.078849744220209,2.57405520180839e-07,1.07806126981326e-06
"TMX1",-0.00443315190972416,0.737882040831451,0.785971210424161
"TRMT10C",0.0785498699954958,2.96349508015788e-07,1.22698104239425e-06
"BOC",-0.19250799895276,8.10847238904024e-19,2.32931050435821e-17
"CHCHD10",0.227043497013663,4.76249557703865e-14,6.41657720203905e-13
"HECTD2",-0.0848140470137493,2.99300449839303e-06,1.0144169612277e-05
"TRIM65",-0.0502537711669278,3.14478987190295e-07,1.29505366306783e-06
"C11orf68",0.0714654490766902,1.33914419248812e-05,4.04378758009495e-05
"CNTFR",-0.137523956579148,3.52044646347531e-17,7.95676953126361e-16
"DPAGT1",-0.0819831449803992,1.75885356921944e-22,8.15807348390263e-21
"ECD",-0.00834116202232581,0.393746988038332,0.463511888978782
"RAB2B",0.00289759503947742,0.739120889295366,0.786815949140723
"MOB3A",-0.0271465021861483,0.10760752934448,0.150293651531275
"PLBD1",0.0628234137912402,2.91514164109154e-12,2.9200673796556e-11
"RIPK1",-0.0905932046209702,3.01620641952836e-12,3.01666902787491e-11
"TCAF1",-0.0320510915187311,0.00305880769105806,0.0060061683087593
"CIAO3",0.0888925701909974,2.39170853360919e-07,1.0065396158545e-06
"IFFO1",-0.0173632048803681,0.140826506527812,0.190268237660388
"RNF103",0.0959915007346979,4.44714375699007e-39,1.07406757182712e-36
"TERF1",-0.0310739130602235,0.00202830781528366,0.00411530655366047
"UPF3B",0.057821161758397,0.12808819191176,0.175015840640459
"ATP6V1F",0.106253195857015,3.31401240204974e-06,1.11740821477592e-05
"LINC00963",-0.0111262042913308,0.510786912212836,0.579075357187048
"PHAX",0.00526725961065944,0.568681863646739,0.633260661345694
"STARD8",-0.0522180675223606,0.00127744127313149,0.0027002251351995
"ERO1A",0.00882390106958356,0.416739849140024,0.486887137192887
"PLEKHH3",0.109699660657755,2.43637735085471e-17,5.6439135719089e-16
"ROGDI",0.0490832550067674,0.0113957578247902,0.0198987111461927
"SLC12A6",0.0444739168414368,0.00673243762795086,0.0123563821480066
"ASAP2",-0.191990740988013,2.20765128915438e-09,1.34166766603688e-08
"ATP6V0E2",0.000354433505808967,0.980426425276228,0.984512982539547
"IFRD1",0.00077296847340088,0.947628369403025,0.959100511699073
"SALL2",-0.114554827146706,1.27801543251847e-11,1.14792543188057e-10
"CAVIN2",0.143637139969349,1.21603029279621e-19,3.95497932135865e-18
"MMS22L",-0.0304179809799577,0.0149073065490155,0.0253647869552851
"NIT2",0.0535285412266328,6.00748737033081e-08,2.84907819214016e-07
"PMVK",0.115519394515762,3.67119380680634e-05,0.00010246032447757
"SELENOO",0.0494111042798782,0.0224589280664063,0.036581658529046
"SFXN2",-0.133753441323417,3.39268564489823e-16,6.62386320071298e-15
"SLC2A3",0.0182203317332474,0.359113969585473,0.429094309787791
"SNAPC4",-0.0424647327200061,0.000323773342348433,0.0007613869330884
"TMEM38A",-0.0793996064812741,0.000824423874068784,0.00180344450949431
"ZBTB37",0.0449659342143606,0.00198179458521318,0.00402908261579896
"ELK1",-0.0148962896232374,0.129302855679888,0.176490616826488
"NEK2",-0.0213081816005141,0.0528795045061307,0.0790253807458412
"PTPN2",0.0153135678941981,0.0640075546301495,0.0940392618549521
"RPAP2",-0.0162744847149601,0.150191774099363,0.201274262002045
"TMEM134",0.139345483805532,9.40483652225774e-11,7.27939928328103e-10
"CNTLN",0.0565905274559815,0.000619176645035445,0.00138346784384997
"EEF1AKNMT",-0.036488197914872,2.5433936767446e-08,1.29120048003515e-07
"RNF168",0.00290057791908324,0.716831567408916,0.766933330774986
"TM7SF3",-0.0682593616519271,6.36828435464062e-07,2.4435176391063e-06
"ADAM17",-0.0879115745311763,5.12324202421321e-08,2.45844103256216e-07
"COQ5",0.0743382928408223,1.53529916001916e-09,9.64516938582363e-09
"FLAD1",0.0111314474206997,0.40472569013432,0.474629932918824
"GPATCH4",-0.0286848890881158,0.254151106323222,0.317920461218825
"MIOS",0.0154116120330605,0.230696999153106,0.29245239725455
"RPS19BP1",0.155852252695512,2.02222712201958e-10,1.48585273945799e-09
"ATG5",0.0458173565131841,8.01217925783255e-05,0.0002103358330931
"PLXDC2",-0.0167458686189697,0.20761571066227,0.267182752383497
"SCAND1",0.161288906240418,4.27122803463164e-07,1.71085245785214e-06
"YJEFN3",-0.0254585164966755,0.300491187146814,0.367912698344795
"ANKS3",0.00793328153828791,0.629960343695893,0.688506059036439
"HERPUD2",-0.0213052357205959,0.000583705753128215,0.00131004825887079
"TBC1D7",0.0465559468218534,0.00568036845192505,0.0105757837758753
"BCAS2",0.0150337744605626,0.0856394573002019,0.122320644191133
"IFNLR1",-0.0872188133733195,0.0427112689198971,0.065219572562147
"MAP3K2",0.0686203824874517,8.06158507916339e-09,4.4456318225137e-08
"OGFOD3",0.0149909756081426,0.298012523909431,0.365152136116761
"RMI1",-0.0617721306607361,6.48901372987238e-05,0.000172996150991406
"SIRT3",0.015304552904409,0.0853301357987335,0.121958973269817
"ZNF254",0.00819076394894673,0.621585101839009,0.680950264442197
"AACS",0.033049783243588,0.012326370395893,0.0213465041433058
"CLEC2D",0.0486510910748807,0.00121505792830977,0.00257587540653707
"DRG2",-0.0519158909786221,2.89278753441649e-08,1.45442309267e-07
"TYW3",0.0135125969481193,0.213988827318111,0.274284254140816
"ZNF605",-0.0166478014289105,0.150793177640604,0.201997188043217
"ARHGAP23",-0.157811008105712,3.77089735661566e-07,1.52685635904941e-06
"FHL3",-0.0511736252622946,0.00354258883507132,0.00686718840472653
"GALE",-0.0382002883533901,0.00392149124426219,0.00753670627876032
"SMAP2",-0.0435280385502859,1.08036213132666e-05,3.33256454984918e-05
"SNAP47",0.0202643663872525,0.0534321011634995,0.079778072509944
"COL9A2",-0.27447907681261,1.45280882918517e-20,5.32234066017782e-19
"HPF1",0.0563471539758237,4.06740162463732e-06,1.35082892764247e-05
"ICK",-0.0155186037065895,0.293075965418559,0.359948840850254
"LLGL2",-0.0173447078428714,0.220877862110542,0.281793262329625
"MSL3",-0.0316382617756933,3.01868837580655e-05,8.55305969960222e-05
"SETDB2",0.028616689856705,0.0125509031451484,0.0217065215248675
"SLIRP",0.15919659887366,8.72129838463037e-10,5.74750750542442e-09
"ZNF142",-0.114810756266447,1.09570516192292e-12,1.16654585484071e-11
"AFF3",-0.0679967771050721,2.26816231953479e-07,9.59810933529289e-07
"AP3M2",-0.0166425883385264,0.0557285207274622,0.082846388615931
"BRPF1",-0.041144250521207,1.56876398856283e-06,5.59623083666206e-06
"DPH3",-0.0411666482249645,4.45914820519488e-05,0.000122228270054964
"HACE1",-0.0362154427734567,0.0456604674264662,0.0692526824253951
"LRCH1",-0.0225813111481466,0.142929776505906,0.192591191774979
"PTPRJ",-0.0400217250536882,0.0236445289505753,0.0382880489909862
"RRAS",0.0764012913969026,0.000342125972901755,0.000800647216684852
"USP30",0.00828393034587168,0.392868025531067,0.462727787318358
"ACER3",0.0326923947273515,0.00735611565515264,0.013384271815639
"CLIP3",-0.099925368300147,1.23595204401766e-09,7.91324818756914e-09
"STX10",0.0903115368329962,5.41360815978198e-07,2.11303778339381e-06
"USP20",-0.0272698971082223,0.0102524726304535,0.0180863990323785
"ZNF281",0.0565152225663129,2.88170554195995e-05,8.18984608373101e-05
"KIF18A",-0.0734429049574868,1.24533120698988e-05,3.78768880633441e-05
"TBC1D15",0.0525810161135585,0.000812919854197565,0.00178066858220434
"ZC4H2",-0.0372522194678191,0.000120400253393854,0.000305736001706122
"ZNF622",0.0794455531790826,2.46576723200042e-10,1.78857264959675e-09
"CHMP1B",0.00553774377712716,0.562698367419642,0.627776912565181
"HEXD",0.00129785515225868,0.935378233129677,0.949428198029204
"POM121C",-0.0859093295823496,3.11670903668667e-15,5.1194104857012e-14
"SHD",-0.0894383893030474,0.000115394716608925,0.000294228327275385
"SMIM19",0.119083440017697,9.36521528437775e-13,1.00610492371379e-11
"USP12",-0.0352884906284979,0.0209648179155256,0.0344144940534028
"ZNF74",-0.0526229025406061,2.44825200167726e-11,2.09790424480123e-10
"ALCAM",0.193671427452223,1.17536989339794e-18,3.25460173029636e-17
"ARL6IP6",-0.0139301691703494,0.258938947827847,0.323289465591688
"FANCC",-0.0109367611853387,0.105064408221056,0.147133041127351
"PITPNM2",-0.0108427379890116,0.497030874187353,0.565643687709551
"PURA",0.0969970320018884,1.2881930463558e-06,4.68114062707506e-06
"ZNFX1",0.00518008735825905,0.673954363737756,0.728107423116949
"ARHGAP32",-0.0460592822240233,0.0019074149743903,0.00389181885106357
"MINDY1",-0.0319916911049459,0.0124348718314261,0.0215229725846661
"MRPL11",0.105367306650287,5.48351883530902e-09,3.12433607034077e-08
"NUDCD2",0.054375635366364,5.36645424585256e-08,2.56371048624209e-07
"OGFOD1",-0.0479586617082956,1.52637742518294e-09,9.5983675888312e-09
"OSR1",-0.129247372888304,2.77999099537687e-11,2.35279964709313e-10
"TUBA1C",-0.0553503149978775,0.0014974850766111,0.00312333285929346
"USP38",-0.0159266917862721,0.325598251179877,0.394175474973355
"FRS2",0.0135282659617559,0.369663416666729,0.439966260281756
"LARP1B",0.0550291519932537,0.000196294322384103,0.000481668965669514
"PDZD11",0.0830285791642562,8.9990328787699e-10,5.91261394483209e-09
"RFC5",-0.0412067338647355,5.69259965750223e-07,2.2115842935104e-06
"SLC38A7",-0.0480156047267863,0.00210749123778134,0.00426402431323987
"STAMBP",-0.00108485420417164,0.871071736407513,0.897142666526636
"SMARCD2",-0.0256058689143022,0.00360966932155754,0.00699306406591703
"ZDHHC2",0.0668529454888587,0.0460273195307188,0.0697279941130949
"OCRL",-0.0783236456391344,3.47290069908565e-11,2.89415788610064e-10
"UGCG",0.0250316387287777,0.115172775903253,0.159643250433652
"ZNF189",-0.00125475359617403,0.930535463769121,0.945542930929247
"AFMID",0.0699378795184115,7.72377356681632e-09,4.27742908103688e-08
"BTBD9",-0.0650851128493464,9.12202300532947e-08,4.17143843041749e-07
"GAREM1",0.0370943149687174,0.00231241122738223,0.00464262118650231
"TTBK2",0.0595131747486801,2.94503446384184e-06,9.99197176832083e-06
"DCUN1D5",0.0613263327302715,7.95249188845729e-08,3.67689068204184e-07
"HEXB",0.0727150836912964,5.31377756897423e-09,3.03159610912345e-08
"IFT140",-0.0531755703781987,7.72056845214657e-05,0.000203171214190669
"SLC2A8",0.0476338852343381,0.0020896607564327,0.00422991705500469
"USPL1",-0.0141024258786187,0.238301080244148,0.300922026388864
"GPN1",0.0298397064134209,0.00105120589658213,0.00225713324057032
"GRK3",-0.0763339241971341,5.12739459349333e-08,2.45941450122618e-07
"USP3",-0.0223620881501204,0.000518362046671087,0.00117267611668418
"INTS6",0.0556962045029889,0.000208429338655517,0.000508956269377504
"LRRC57",-0.012314682590814,0.129058106876468,0.176205888171534
"RBM27",0.0497543285337661,0.0014774174121398,0.00308641324509488
"BACE2",-0.00534155590492669,0.60654759054872,0.667842437816497
"CHRAC1",0.00412685773826104,0.730088516124627,0.779135457597364
"IL17RC",0.0965524958540147,5.12139669385433e-07,2.01002875959218e-06
"RNF8",-0.0506400216089895,1.44960464056559e-09,9.15532383644377e-09
"BAHD1",-0.0199817619684969,0.0403416040904113,0.0620369296718717
"BDH2",0.0314339768158691,0.0145191069557484,0.0247656543181887
"FCHO2",0.0226766989074836,0.172137108973935,0.226723103942441
"ITM2A",0.16175293915549,1.88334775530037e-20,6.74797291885367e-19
"KIFC3",0.0566886041524193,1.67112422435768e-06,5.92411039251775e-06
"LDLRAD3",-0.121915426909675,1.12771091627272e-29,1.01431763931233e-27
"SEMA6A",-0.000580466281691726,0.96054283403778,0.969012967320601
"CEP97",-0.00151665512665859,0.920768660052723,0.937371388994428
"COMMD7",0.0647436535194433,0.000290035979927142,0.000689760986544455
"GALNS",-0.0848926379288552,5.89086863707989e-10,3.9931761312264e-09
"MAP1LC3A",0.0904166480436727,0.000317045300900727,0.000747722389574554
"MLH3",0.0290419474120592,0.00295473152040041,0.00582108889562872
"MRPL44",0.004841155322204,0.55410032615338,0.619995812138216
"TDRD3",0.063944465019435,6.44587653637484e-10,4.33559163421354e-09
"TENM4",-0.178919410319627,1.2539414147039e-17,2.98428903842488e-16
"AIMP2",-0.0412534631285625,0.000557657951230501,0.00125569319750487
"COX15",0.0178259958242536,0.00651753018393969,0.0119991006012057
"CWC22",0.0411628003340413,0.00266578306087519,0.00528332513585159
"FDX1",0.0508858374146709,2.32690997164802e-08,1.19010038628366e-07
"ORAI2",-0.0998350448998655,2.96082542957551e-07,1.22626501278259e-06
"CEP290",0.0616549196175763,0.00336726472782974,0.00655754316564961
"CEP70",0.0459131810602617,0.00011386236673039,0.000290719065563381
"IFT80",0.0141777765301365,0.172501465339379,0.227091998204875
"MACO1",-0.00450517978458697,0.416935900488755,0.487028930960532
"MEX3B",0.0205851809505062,0.159155584920456,0.211785240131883
"MRPS31",0.0436818192276524,1.24785600645717e-06,4.54342212066287e-06
"MTAP",-0.0169288660745445,0.0600608947642376,0.0887206013722037
"TOPORS",0.0565803597085727,0.000153939866046117,0.000384540075267852
"ZNF8",-0.0468381175853579,1.24682604419766e-05,3.79135119338443e-05
"SREK1IP1",0.126195378252597,3.2622277923354e-07,1.33792373797605e-06
"ZNF274",-0.0214494795132048,0.0232216423652244,0.0376640541881926
"ALG8",-0.0405903648903438,8.69404279493317e-06,2.73223388268719e-05
"MAP3K12",-0.116487960942493,2.53792486734711e-14,3.57833687783146e-13
"PKNOX1",-0.0307190793451104,8.77208067067513e-05,0.000228856723558602
"ZBTB47",0.0612966231871177,1.52032774421831e-05,4.53006955451112e-05
"ZNF260",-0.0346222072775525,0.00223632984579314,0.00450513034427465
"ZNF493",7.32974789666039e-05,0.996094561550382,0.997011916480436
"DZIP1L",-0.0202097434425441,0.109639264811069,0.15273033546002
"KHDRBS3",0.123378439335473,2.44483494989158e-08,1.24552880533148e-07
"SCLT1",0.0304049964474691,0.0159908587190613,0.0270041149053473
"SH3YL1",-0.0276601627724723,0.0421541658100995,0.0644972583875314
"SMAD1",0.0442237131758985,1.21077237697854e-07,5.4152583472408e-07
"ATG16L1",-0.0184186256381094,0.022134029513921,0.0360840016150696
"GPC4",-0.0552569294395828,0.000360243737621052,0.000839281676679843
"LINC00665",-0.0452717243270293,2.1690130062754e-06,7.54957769624866e-06
