regulator,target
hsa-mir-6892-3p,SETD1B
hsa-mir-6892-3p,VANGL2
hsa-mir-6892-3p,OCIAD2
hsa-mir-6892-3p,PLCXD3
hsa-mir-6893-5p,APAF1
hsa-mir-6893-5p,CCNF
hsa-mir-6893-5p,COL13A1
hsa-mir-6893-5p,CPE
hsa-mir-6893-5p,GLUL
hsa-mir-6893-5p,LPP
hsa-mir-6893-5p,NBL1
hsa-mir-6893-5p,NPR1
hsa-mir-6893-5p,CDK18
hsa-mir-6893-5p,PTMS
hsa-mir-6893-5p,RPL28
hsa-mir-6893-5p,RPS19
hsa-mir-6893-5p,VEGFB
hsa-mir-6893-5p,WT1
hsa-mir-6893-5p,ZNF124
hsa-mir-6893-5p,RECK
hsa-mir-6893-5p,TIMELESS
hsa-mir-6893-5p,ARHGAP11A
hsa-mir-6893-5p,CTDSP2
hsa-mir-6893-5p,KLF2
hsa-mir-6893-5p,RABAC1
hsa-mir-6893-5p,MAST3
hsa-mir-6893-5p,NUP210
hsa-mir-6893-5p,POLR1A
hsa-mir-6893-5p,PLCE1
hsa-mir-6893-5p,PLEKHG2
hsa-mir-6893-5p,ULBP3
hsa-mir-6893-5p,QTRT2
hsa-mir-6893-5p,GSTCD
hsa-mir-6893-5p,S100A16
hsa-mir-6893-5p,PPM1L
hsa-mir-6893-5p,SLC35F1
hsa-mir-6893-5p,ZNF844
hsa-mir-6893-5p,ZC3H6
hsa-mir-6893-5p,MYO18A
hsa-mir-6893-3p,AQP3
hsa-mir-6893-3p,PEBP1
hsa-mir-6893-3p,KIAA0355
hsa-mir-6893-3p,NUP210
hsa-mir-6893-3p,SEMA4G
hsa-mir-6894-5p,APAF1
hsa-mir-6894-5p,ARL2
hsa-mir-6894-5p,RPL35A
hsa-mir-6894-5p,RECK
hsa-mir-6894-5p,KLF2
hsa-mir-6894-5p,HIC2
hsa-mir-6894-5p,FN3K
hsa-mir-6894-5p,VWA1
hsa-mir-6894-5p,PLEKHG2
hsa-mir-6894-5p,NEGR1
hsa-mir-6894-3p,MKI67
hsa-mir-6894-3p,SRGN
hsa-mir-6894-3p,RABAC1
hsa-mir-6895-5p,FANCA
hsa-mir-6895-5p,FOXC1
hsa-mir-6895-5p,PDGFB
hsa-mir-6895-5p,TTYH3
hsa-mir-6895-3p,FHL2
hsa-mir-6895-3p,RPS15A
hsa-mir-6895-3p,SCN2B
hsa-mir-6895-3p,KLF2
hsa-mir-6895-3p,LRRC4
hsa-mir-6895-3p,HHIP
hsa-mir-6895-3p,KIAA1671
hsa-mir-6895-3p,SYTL4
hsa-mir-6895-3p,UNC5B
hsa-mir-7106-5p,ACVR1B
hsa-mir-7106-5p,CRMP1
hsa-mir-7106-5p,EPHB2
hsa-mir-7106-5p,FKBP5
hsa-mir-7106-5p,FOXC1
hsa-mir-7106-5p,GLUL
hsa-mir-7106-5p,HMGA1
hsa-mir-7106-5p,NBL1
hsa-mir-7106-5p,NPR1
hsa-mir-7106-5p,PFKFB3
hsa-mir-7106-5p,PLAGL2
hsa-mir-7106-5p,RPL18A
hsa-mir-7106-5p,RRAD
hsa-mir-7106-5p,TBXA2R
hsa-mir-7106-5p,ZNF124
hsa-mir-7106-5p,SLC7A5
hsa-mir-7106-5p,NTN1
hsa-mir-7106-5p,CTDSP2
hsa-mir-7106-5p,IGSF6
hsa-mir-7106-5p,VASH1
hsa-mir-7106-5p,PLCE1
hsa-mir-7106-5p,ESF1
hsa-mir-7106-5p,RHOF
hsa-mir-7106-5p,FEM1A
hsa-mir-7106-5p,PLEKHH1
hsa-mir-7106-5p,SORCS2
hsa-mir-7106-5p,VSIR
hsa-mir-7106-5p,PLEKHG2
hsa-mir-7106-5p,ULBP3
hsa-mir-7106-5p,PRRC2B
hsa-mir-7106-5p,SLC26A9
hsa-mir-7106-5p,FOXP4
hsa-mir-7106-5p,OCIAD2
hsa-mir-7106-5p,PPM1L
hsa-mir-7106-5p,RDH10
hsa-mir-7106-5p,LONRF2
hsa-mir-7106-5p,KBTBD12
hsa-mir-7106-5p,DUSP28
hsa-mir-7106-5p,MYO18A
hsa-mir-7106-3p,THOC2
hsa-mir-7107-5p,FOS
hsa-mir-7107-5p,DCUN1D2
hsa-mir-7107-5p,CHCHD5
hsa-mir-7107-3p,KLHL3
hsa-mir-7108-5p,HMGA1
hsa-mir-7108-5p,ECHDC3
hsa-mir-7108-3p,HIP1
hsa-mir-7108-3p,LRFN1
hsa-mir-7108-3p,LDHD
hsa-mir-7108-3p,NSMCE1
hsa-mir-7109-5p,CRMP1
hsa-mir-7109-5p,EP300
hsa-mir-7109-5p,SMTN
hsa-mir-7109-5p,GSTO1
hsa-mir-7109-5p,SETD1B
hsa-mir-7109-5p,DCXR
hsa-mir-7109-5p,SDK2
hsa-mir-7109-5p,FN3K
hsa-mir-7109-5p,PRRC2B
hsa-mir-7109-3p,RORA
hsa-mir-7110-5p,GRIN2D
hsa-mir-7110-5p,GSTO1
hsa-mir-7110-5p,KCNE3
hsa-mir-7110-5p,SETD1B
hsa-mir-7110-5p,C19orf53
hsa-mir-7110-5p,DCXR
hsa-mir-7110-5p,VSIR
hsa-mir-7110-5p,UNC5B
hsa-mir-7110-3p,CST3
hsa-mir-7110-3p,HIP1
hsa-mir-7110-3p,LPP
hsa-mir-7110-3p,RPL34
hsa-mir-7110-3p,RPS15A
hsa-mir-7110-3p,SCN2B
hsa-mir-7110-3p,TBXA2R
hsa-mir-7110-3p,TTF2
hsa-mir-7110-3p,KLF2
hsa-mir-7110-3p,IGSF9B
hsa-mir-7110-3p,ZNF292
hsa-mir-7110-3p,SORCS2
hsa-mir-7110-3p,HHIP
hsa-mir-7110-3p,PLXNA4
hsa-mir-7110-3p,EGFLAM
hsa-mir-7110-3p,RNF152
hsa-mir-7111-5p,ARL2
hsa-mir-7111-5p,CCNF
hsa-mir-7111-5p,CRMP1
hsa-mir-7111-5p,SMTN
hsa-mir-7111-5p,TBXA2R
hsa-mir-7111-5p,UBE2V1
hsa-mir-7111-5p,SLC7A5
hsa-mir-7111-5p,NDOR1
hsa-mir-7111-5p,SLC47A1
hsa-mir-7111-5p,SORCS2
hsa-mir-7111-5p,PKNOX2
hsa-mir-7111-5p,FN3K
hsa-mir-7111-5p,HHIP
hsa-mir-7111-5p,MYH14
hsa-mir-7111-5p,PRRC2B
hsa-mir-7111-5p,SLC26A9
hsa-mir-7111-5p,ANKRD52
hsa-mir-7111-3p,IL15
hsa-mir-7111-3p,SLC4A1
hsa-mir-7111-3p,VASH1
hsa-mir-7111-3p,TRAPPC2L
hsa-mir-7111-3p,FAM167B
hsa-mir-7111-3p,SYTL4
hsa-mir-7111-3p,ZNF844
hsa-mir-7111-3p,PLCXD3
hsa-mir-7112-5p,HMGA1
hsa-mir-7112-3p,SLC25A4
hsa-mir-7112-3p,COL9A2
hsa-mir-7112-3p,UBE2V1
hsa-mir-7112-3p,LONRF2
hsa-mir-7113-5p,ACVR1B
hsa-mir-7113-5p,BCAT1
hsa-mir-7113-5p,RPL18
hsa-mir-7113-5p,SCD
hsa-mir-7113-5p,TTF2
hsa-mir-7113-5p,KLHL3
hsa-mir-7113-5p,DUSP28
hsa-mir-7113-3p,CPE
hsa-mir-7113-3p,LRRC4
hsa-mir-7113-3p,DUSP28
hsa-mir-7114-5p,ACVR2B
hsa-mir-7114-5p,E2F2
hsa-mir-7114-5p,SCD
hsa-mir-7114-5p,RNF152
hsa-mir-7114-3p,FLYWCH2
hsa-mir-7150,CPE
hsa-mir-7150,EPHB2
hsa-mir-7150,ETV5
hsa-mir-7150,RPL37A
hsa-mir-7150,RAI1
hsa-mir-7150,HIC2
hsa-mir-7150,DPPA4
hsa-mir-7150,S100A16
hsa-mir-7150,APCDD1
hsa-mir-7150,LONRF2
hsa-mir-7151-5p,ZNF292
hsa-mir-7151-3p,FANCA
hsa-mir-7151-3p,FHL2
hsa-mir-7151-3p,FOXC1
hsa-mir-7151-3p,FOS
hsa-mir-7151-3p,TTF2
hsa-mir-7151-3p,LIMD1
hsa-mir-7151-3p,NUP93
hsa-mir-7151-3p,C1RL
hsa-mir-7151-3p,FMC1
hsa-mir-7151-3p,LDHD
hsa-mir-7152-5p,HMGA1
hsa-mir-7152-5p,WT1
hsa-mir-7152-5p,SLX4
hsa-mir-7152-3p,LIMD1
hsa-mir-7152-3p,BOLA1
hsa-mir-7153-5p,TLL1
hsa-mir-7153-5p,ZNF292
hsa-mir-7153-3p,KLHL3
hsa-mir-7153-3p,MYZAP
hsa-mir-7154-5p,EDIL3
hsa-mir-7154-5p,LONRF2
hsa-mir-7154-3p,ARL2
hsa-mir-7154-3p,SCD
hsa-mir-7154-3p,RECK
hsa-mir-7154-3p,HIC2
hsa-mir-7154-3p,FN3K
hsa-mir-7154-3p,VWA1
hsa-mir-7154-3p,NEGR1
hsa-mir-7155-5p,ARL2
hsa-mir-7155-5p,CCNF
hsa-mir-7155-5p,NUP93
hsa-mir-7155-5p,SLC47A1
hsa-mir-7155-5p,CENPO
hsa-mir-7155-5p,FAM167B
hsa-mir-7155-5p,KIF18B
hsa-mir-7155-5p,UNC5B
hsa-mir-7155-3p,SLC7A5
hsa-mir-7156-5p,UCHL3
hsa-mir-7156-5p,DNAJC9
hsa-mir-7156-3p,ACVR2B
hsa-mir-7156-3p,FOXC1
hsa-mir-7156-3p,LPP
hsa-mir-7156-3p,RPS24
hsa-mir-7156-3p,UQCRFS1
hsa-mir-7156-3p,MAST3
hsa-mir-7157-5p,ACVR2B
hsa-mir-7157-5p,PPP1R10
hsa-mir-7157-5p,PPIG
hsa-mir-7157-5p,GSTO1
hsa-mir-7157-5p,SETD1B
hsa-mir-7157-5p,HIC2
hsa-mir-7157-5p,RHOQ
hsa-mir-7157-5p,PLXNA4
hsa-mir-7157-5p,AMOT
hsa-mir-7157-3p,RPL35
hsa-mir-7157-3p,VASH1
hsa-mir-7157-3p,ASB11
hsa-mir-7158-5p,RHOQ
hsa-mir-7158-5p,ESF1
hsa-mir-7158-3p,PDE4D
hsa-mir-7158-3p,RPS15A
hsa-mir-7158-3p,POLR1A
hsa-mir-7158-3p,SEMA4G
hsa-mir-7158-3p,PLEKHG2
hsa-mir-7158-3p,RNF152
hsa-mir-7158-3p,ANKRD36
hsa-mir-7159-5p,RPL37
hsa-mir-7159-5p,UQCRFS1
hsa-mir-7159-5p,NEGR1
hsa-mir-7159-3p,RPL37
hsa-mir-7159-3p,TLL1
hsa-mir-7159-3p,WT1
hsa-mir-7159-3p,MYO18A
hsa-mir-7160-5p,APAF1
hsa-mir-7160-5p,CPE
hsa-mir-7160-5p,GLUL
hsa-mir-7160-5p,LPP
hsa-mir-7160-5p,NPR1
hsa-mir-7160-5p,RPS27A
hsa-mir-7160-5p,TBXA2R
hsa-mir-7160-5p,WT1
hsa-mir-7160-5p,ZNF124
hsa-mir-7160-5p,SLC7A5
hsa-mir-7160-5p,ARHGAP11A
hsa-mir-7160-5p,RABAC1
hsa-mir-7160-5p,NUP210
hsa-mir-7160-5p,PLCE1
hsa-mir-7160-5p,PLEKHG2
hsa-mir-7160-5p,GSTCD
hsa-mir-7160-5p,AKNA
hsa-mir-7160-5p,S100A16
hsa-mir-7160-5p,PPM1L
hsa-mir-7160-5p,SLC35F1
hsa-mir-7160-3p,SLC7A5
hsa-mir-7160-3p,SLC47A1
hsa-mir-7161-5p,INCENP
hsa-mir-7161-5p,PLEKHG2
hsa-mir-7161-5p,LDHD
hsa-mir-7161-3p,ENPP1
hsa-mir-7161-3p,ATXN2L
hsa-mir-7162-5p,DNAAF3
hsa-mir-7162-3p,APAF1
hsa-mir-7162-3p,CAD
hsa-mir-7162-3p,PLAGL2
hsa-mir-7162-3p,UQCR11
hsa-mir-7162-3p,HIC2
hsa-mir-7515,CPE
hsa-mir-7515,CLDN11
hsa-mir-7515,SLC7A5
hsa-mir-7515,MYL9
hsa-mir-7515,SEMA4G
hsa-mir-7515,PRRC2B
hsa-mir-7515,SLC26A9
hsa-mir-7515,ANKRD52
hsa-mir-7515,TMEM119
hsa-mir-7515,ANKRD36
hsa-mir-7641,CDKN3
hsa-mir-7641,SERF2
hsa-mir-7641,IGSF6
hsa-mir-7641,FLYWCH2
hsa-mir-7702,ANKRD52
hsa-mir-7703,CAD
hsa-mir-7703,COL9A2
hsa-mir-7703,CPE
hsa-mir-7703,FHL2
hsa-mir-7703,ITGB8
hsa-mir-7703,JAK3
hsa-mir-7703,ENPP1
hsa-mir-7703,RPS19
hsa-mir-7703,TEF
hsa-mir-7703,UQCRFS1
hsa-mir-7703,WT1
hsa-mir-7703,TIMELESS
hsa-mir-7703,NUP93
hsa-mir-7703,TRDN
hsa-mir-7703,UQCR11
hsa-mir-7703,ZNF292
hsa-mir-7703,PLEKHG2
hsa-mir-7703,OCIAD2
hsa-mir-7703,ATP8B3
hsa-mir-7703,ZNF844
hsa-mir-7703,DUSP28
hsa-mir-7704,FN3K
hsa-mir-7704,CENPO
hsa-mir-7705,UQCRB
hsa-mir-7705,KLHL3
hsa-mir-7706,ZNF124
hsa-mir-7843-5p,PLAGL2
hsa-mir-7843-5p,RPS24
hsa-mir-7843-5p,TBC1D2B
hsa-mir-7843-5p,TTYH3
hsa-mir-7843-5p,PPM1L
hsa-mir-7843-5p,CHCHD10
hsa-mir-7843-3p,COL9A2
hsa-mir-7843-3p,FANCA
hsa-mir-7843-3p,RORA
hsa-mir-7843-3p,RPL35A
hsa-mir-4433b-5p,FOXC1
hsa-mir-4433b-5p,NR3C1
hsa-mir-4433b-5p,RPS11
hsa-mir-4433b-5p,RABAC1
hsa-mir-4433b-5p,TTYH3
hsa-mir-4433b-3p,E2F2
hsa-mir-4433b-3p,EP300
hsa-mir-4433b-3p,GRB10
hsa-mir-4433b-3p,SCD
hsa-mir-4433b-3p,HIC2
hsa-mir-1273h-5p,CCNF
hsa-mir-1273h-5p,EPHB2
hsa-mir-1273h-5p,GLUL
hsa-mir-1273h-5p,HMGA1
hsa-mir-1273h-5p,NBL1
hsa-mir-1273h-5p,NPR1
hsa-mir-1273h-5p,PFKFB3
hsa-mir-1273h-5p,PLAGL2
hsa-mir-1273h-5p,RPL18A
hsa-mir-1273h-5p,RRAD
hsa-mir-1273h-5p,TBXA2R
hsa-mir-1273h-5p,ZNF124
hsa-mir-1273h-5p,SLC7A5
hsa-mir-1273h-5p,TRIB1
hsa-mir-1273h-5p,IGSF6
hsa-mir-1273h-5p,MSRB2
hsa-mir-1273h-5p,PLCE1
hsa-mir-1273h-5p,ESF1
hsa-mir-1273h-5p,RHOF
hsa-mir-1273h-5p,FEM1A
hsa-mir-1273h-5p,PLEKHH1
hsa-mir-1273h-5p,ULBP3
hsa-mir-1273h-5p,FOXP4
hsa-mir-1273h-5p,OCIAD2
hsa-mir-1273h-5p,PPM1L
hsa-mir-1273h-5p,RDH10
hsa-mir-1273h-5p,LONRF2
hsa-mir-1273h-5p,KBTBD12
hsa-mir-1273h-5p,DUSP28
hsa-mir-1273h-5p,MYO18A
hsa-mir-1273h-3p,CCNF
hsa-mir-1273h-3p,SETD1B
hsa-mir-6516-5p,ACVR2B
hsa-mir-6516-5p,CAD
hsa-mir-6516-5p,CCNF
hsa-mir-6516-5p,CEBPD
hsa-mir-6516-5p,FKBP5
hsa-mir-6516-5p,FOXC1
hsa-mir-6516-5p,GLUL
hsa-mir-6516-5p,LPP
hsa-mir-6516-5p,NPR1
hsa-mir-6516-5p,RPL18A
hsa-mir-6516-5p,RPL30
hsa-mir-6516-5p,KCNE3
hsa-mir-6516-5p,KLF2
hsa-mir-6516-5p,MAST3
hsa-mir-6516-5p,ESF1
hsa-mir-6516-5p,FEM1A
hsa-mir-6516-5p,ATP8B2
hsa-mir-6516-5p,JAM2
hsa-mir-6516-5p,ULBP3
hsa-mir-6516-5p,SLX4
hsa-mir-6516-5p,FOXP4
hsa-mir-6516-5p,SFXN2
hsa-mir-6516-5p,OCIAD2
hsa-mir-6516-5p,RDH10
hsa-mir-6516-5p,KBTBD12
hsa-mir-6516-5p,DUSP28
hsa-mir-6516-5p,TMEM119
hsa-mir-6516-5p,PLCXD3
hsa-mir-6516-5p,ZC3H6
hsa-mir-6516-5p,UQCC3
hsa-mir-7844-5p,ANKRD52
hsa-mir-7845-5p,DDIT3
hsa-mir-7845-5p,PLAGL2
hsa-mir-7845-5p,RRAD
hsa-mir-7845-5p,SCD
hsa-mir-7845-5p,VEGFB
hsa-mir-7845-5p,FN3K
hsa-mir-7846-3p,LPP
hsa-mir-7846-3p,NPR1
hsa-mir-7846-3p,ULBP3
hsa-mir-7846-3p,PRRC2B
hsa-mir-7846-3p,ANKRD52
hsa-mir-7847-3p,ARL2
hsa-mir-7847-3p,LPP
hsa-mir-7847-3p,PDGFB
hsa-mir-7847-3p,PTMS
hsa-mir-7847-3p,RPL28
hsa-mir-7847-3p,UBE2V1
hsa-mir-7847-3p,SLC7A5
hsa-mir-7847-3p,RECK
hsa-mir-7847-3p,NCAPH
hsa-mir-7847-3p,PLCE1
hsa-mir-7847-3p,RCC2
hsa-mir-7847-3p,KCNQ5
hsa-mir-7847-3p,ATP8B2
hsa-mir-7847-3p,PRR12
hsa-mir-7847-3p,ISLR2
hsa-mir-7847-3p,VWA1
hsa-mir-7847-3p,QTRT2
hsa-mir-7847-3p,HIGD2A
hsa-mir-7847-3p,ANKRD52
hsa-mir-7847-3p,MYO18A
hsa-mir-7848-3p,RORA
hsa-mir-7848-3p,MAST3
hsa-mir-7849-3p,E2F3
hsa-mir-7849-3p,LPP
hsa-mir-7849-3p,PTPRK
hsa-mir-7849-3p,FAM129A
hsa-mir-7850-5p,RCC2
hsa-mir-7850-5p,GSTCD
hsa-mir-7850-5p,CHCHD5
hsa-mir-7850-5p,ZNF384
hsa-mir-7850-5p,MYO18A
hsa-mir-7851-3p,COL9A2
hsa-mir-7851-3p,E2F2
hsa-mir-7851-3p,PPP2R5D
hsa-mir-7851-3p,RPL18A
hsa-mir-7851-3p,ZNF124
hsa-mir-7851-3p,SLC7A5
hsa-mir-7851-3p,PLCE1
hsa-mir-7851-3p,ESF1
hsa-mir-7851-3p,PAPLN
hsa-mir-7851-3p,FOXP4
hsa-mir-7851-3p,OCIAD2
hsa-mir-7851-3p,KBTBD12
hsa-mir-7851-3p,RNF152
hsa-mir-7852-3p,BEND3
hsa-mir-7852-3p,C11orf74
hsa-mir-7853-5p,SCD
hsa-mir-7853-5p,SLC4A1
hsa-mir-7853-5p,TTF2
hsa-mir-7853-5p,PLXNC1
hsa-mir-7853-5p,MAST3
hsa-mir-7853-5p,ESF1
hsa-mir-7853-5p,PHIP
hsa-mir-7853-5p,ECHDC3
hsa-mir-7854-3p,ACVR2B
hsa-mir-7854-3p,PLAGL2
hsa-mir-7854-3p,RECK
hsa-mir-7854-3p,HIC2
hsa-mir-7854-3p,FEM1A
hsa-mir-7855-5p,GALNT2
hsa-mir-7855-5p,HIC2
hsa-mir-7856-5p,CAD
hsa-mir-7856-5p,COL13A1
hsa-mir-7856-5p,RPL30
hsa-mir-7856-5p,PSENEN
hsa-mir-7856-5p,RDH10
hsa-mir-8052,CPE
hsa-mir-8052,SGCD
hsa-mir-8052,HMGA2
hsa-mir-8052,SLC7A5
hsa-mir-8052,RAI1
hsa-mir-8052,IGSF9B
hsa-mir-8052,C1RL
hsa-mir-8052,FEM1A
hsa-mir-8054,RCC2
hsa-mir-8055,ADCYAP1R1
hsa-mir-8055,AK1
hsa-mir-8055,CPE
hsa-mir-8055,GLUL
hsa-mir-8055,LPP
hsa-mir-8055,RPS16
hsa-mir-8055,SCN2B
hsa-mir-8055,SLC4A1
hsa-mir-8055,TTF2
hsa-mir-8055,KLF2
hsa-mir-8055,HIC2
hsa-mir-8055,SMOC2
hsa-mir-8055,BTBD19
hsa-mir-8055,SLC35E2B
hsa-mir-8056,PPM1L
hsa-mir-8057,RPL34
hsa-mir-8057,RABAC1
hsa-mir-8057,KHNYN
hsa-mir-8057,DUSP28
hsa-mir-8057,SLC35E2B
hsa-mir-8058,TGFB2
hsa-mir-8058,NDOR1
hsa-mir-8058,MYO18A
hsa-mir-8059,FOXC1
hsa-mir-8059,SLC7A5
hsa-mir-8060,HLA-A
hsa-mir-8060,EDIL3
hsa-mir-8060,LONRF2
hsa-mir-8062,PLAGL2
hsa-mir-8062,DDIT4
hsa-mir-8062,OCIAD2
hsa-mir-8063,ADCYAP1R1
hsa-mir-8063,E2F2
hsa-mir-8063,PDE1A
hsa-mir-8063,SGCD
hsa-mir-8063,LIMD1
hsa-mir-8063,EDIL3
hsa-mir-8063,TSPAN12
hsa-mir-8063,POLR1A
hsa-mir-8063,LRRC4
hsa-mir-8063,NECAB1
hsa-mir-8063,FAM129A
hsa-mir-8063,TMEM119
hsa-mir-8064,CPE
hsa-mir-8064,FGFR3
hsa-mir-8064,RPL34
hsa-mir-8064,UNC5B
hsa-mir-8064,KBTBD13
hsa-mir-8065,E2F3
hsa-mir-8065,KHNYN
hsa-mir-8066,HIC2
hsa-mir-8067,FHL2
hsa-mir-8067,TEF
hsa-mir-8067,HIC2
hsa-mir-8068,TNFRSF10B
hsa-mir-8068,BASP1
hsa-mir-8069,UBE2V1
hsa-mir-8069,CDK2AP2
hsa-mir-8069,SETD1B
hsa-mir-8070,NPR1
hsa-mir-8070,RPS21
hsa-mir-8071,UBE2V1
hsa-mir-8071,ECSIT
hsa-mir-8071,MYH14
hsa-mir-8071,PPM1L
hsa-mir-8071,STUM
hsa-mir-8072,FXYD1
hsa-mir-8072,HIC2
hsa-mir-8072,SLC47A1
hsa-mir-8072,FEM1A
hsa-mir-8073,CCNF
hsa-mir-8073,LPP
hsa-mir-8073,ENPP1
hsa-mir-8073,PLEKHG2
hsa-mir-8073,SLX4
hsa-mir-8073,UNC5B
hsa-mir-8074,ANKEF1
hsa-mir-8075,KIAA0355
hsa-mir-8076,RORA
hsa-mir-8076,C19orf53
hsa-mir-8077,ADGRG1
hsa-mir-8077,NUP210
hsa-mir-8077,FEM1A
hsa-mir-8077,BTBD19
hsa-mir-8078,SCD
hsa-mir-8079,GRB10
hsa-mir-8079,MAN2A2
hsa-mir-8079,MGST3
hsa-mir-8079,DDIT4
hsa-mir-8079,GSTCD
hsa-mir-8079,ANKRD36
hsa-mir-8080,FKBP5
hsa-mir-8080,FOS
hsa-mir-8080,NUP210
hsa-mir-8081,FOS
hsa-mir-8081,RPS16
hsa-mir-8081,MSRB1
hsa-mir-8081,SLC35E2B
hsa-mir-8082,GLUL
hsa-mir-8082,HLA-A
hsa-mir-8082,PLAGL2
hsa-mir-8082,MAPK13
hsa-mir-8082,SCN2B
hsa-mir-8082,UCHL3
hsa-mir-8082,FN3K
hsa-mir-8082,C11orf74
hsa-mir-8082,OCIAD2
hsa-mir-8083,FOS
hsa-mir-8083,RCC2
hsa-mir-8084,DDIT4
hsa-mir-8085,CCNF
hsa-mir-8085,CDH6
hsa-mir-8085,GLUL
hsa-mir-8085,PPP2R5D
hsa-mir-8085,SCD
hsa-mir-8085,UBE2V1
hsa-mir-8085,SLC7A5
hsa-mir-8085,TNFRSF10B
hsa-mir-8085,PER3
hsa-mir-8085,TRIB1
hsa-mir-8085,FASTK
hsa-mir-8085,SETD1B
hsa-mir-8085,RPL36
hsa-mir-8085,SDK2
hsa-mir-8085,FEM1A
hsa-mir-8085,PSENEN
hsa-mir-8085,SEMA4G
hsa-mir-8085,FN3K
hsa-mir-8085,HHIP
hsa-mir-8085,MYH14
hsa-mir-8085,SLC26A9
hsa-mir-8085,PPM1L
hsa-mir-8085,NSMCE1
hsa-mir-8085,RNF152
hsa-mir-8085,MCRIP1
hsa-mir-8086,RORA
hsa-mir-8087,LDHD
hsa-mir-8089,CCNF
hsa-mir-8089,PER3
hsa-mir-8089,KLHL3
hsa-mir-8089,SLC47A1
hsa-mir-8089,FN3K
hsa-mir-8089,FAM167B
hsa-mir-8089,KIF18B
hsa-mir-8089,UNC5B
hsa-mir-450a-2-3p,GLI2
hsa-mir-450a-2-3p,HLA-A
hsa-mir-450a-2-3p,NBL1
hsa-mir-450a-2-3p,RPL18A
hsa-mir-450a-2-3p,GSTO1
hsa-mir-450a-2-3p,PRRC2B
hsa-mir-450a-2-3p,UNC5B
hsa-mir-128-2-5p,RAI1
hsa-mir-1199-5p,TRIB1
hsa-mir-1199-5p,RAI1
hsa-mir-1199-5p,VKORC1
hsa-mir-1199-5p,CD109
hsa-mir-548ba,SLC7A5
hsa-mir-548ba,ARHGAP11A
hsa-mir-548ba,FBXW7
hsa-mir-7973,CHCHD5
hsa-mir-7974,FHL2
hsa-mir-7974,HMGA1
hsa-mir-7974,RPS24
hsa-mir-7975,RPS21
hsa-mir-7975,SCN2B
hsa-mir-7976,UBE2V1
hsa-mir-7977,APAF1
hsa-mir-7977,CCNF
hsa-mir-7977,CPE
hsa-mir-7977,FKBP5
hsa-mir-7977,GALNT2
hsa-mir-7977,NPR1
hsa-mir-7977,PLXNA2
hsa-mir-7977,RPL37A
hsa-mir-7977,RRAD
hsa-mir-7977,TBXA2R
hsa-mir-7977,ZNF124
hsa-mir-7977,SLC7A5
hsa-mir-7977,IGSF6
hsa-mir-7977,RHOF
hsa-mir-7977,PLEKHH1
hsa-mir-7977,PLEKHG2
hsa-mir-7977,ULBP3
hsa-mir-7977,AKNA
hsa-mir-7977,BTBD19
hsa-mir-7977,PPM1L
hsa-mir-7977,RDH10
hsa-mir-7977,LONRF2
hsa-mir-7977,NEGR1
hsa-mir-7977,DUSP28
hsa-mir-7978,HMGA1
hsa-mir-7978,SRGN
hsa-mir-7978,DLK1
hsa-mir-203a-5p,E2F3
hsa-mir-203a-5p,SFRP4
hsa-mir-203a-5p,TBXA2R
hsa-mir-181b-2-3p,GLUL
hsa-mir-181b-2-3p,LONRF2
hsa-mir-301b-5p,BCAT1
hsa-mir-301b-5p,HIP1
hsa-mir-301b-5p,SYTL4
hsa-mir-1249-5p,EPHB2
hsa-mir-1249-5p,FKBP5
hsa-mir-1249-5p,HLA-A
hsa-mir-1249-5p,NBL1
hsa-mir-1249-5p,PTMS
hsa-mir-1249-5p,SCD
hsa-mir-1249-5p,UBE2V1
hsa-mir-1249-5p,SLC7A5
hsa-mir-1249-5p,TTF2
hsa-mir-1249-5p,CTDSP2
hsa-mir-1249-5p,DCXR
hsa-mir-1249-5p,KCNQ5
hsa-mir-1249-5p,PRR12
hsa-mir-1249-5p,SORCS2
hsa-mir-1249-5p,FN3K
hsa-mir-1249-5p,HHIP
hsa-mir-1249-5p,PLEKHG2
hsa-mir-1249-5p,MYH14
hsa-mir-1249-5p,S100A16
hsa-mir-1249-5p,HIGD2A
hsa-mir-1249-5p,ANKRD52
hsa-mir-3653-5p,E2F2
hsa-mir-3653-5p,F2R
hsa-mir-3653-5p,MAN2A2
hsa-mir-3653-5p,MKI67
hsa-mir-3653-5p,NPR1
hsa-mir-3653-5p,PLXNA2
hsa-mir-3653-5p,RPL37
hsa-mir-3653-5p,RRAD
hsa-mir-3653-5p,SCN2B
hsa-mir-3653-5p,SKP1
hsa-mir-3653-5p,SLC4A1
hsa-mir-3653-5p,SSPN
hsa-mir-3653-5p,HIST1H2BJ
hsa-mir-3653-5p,UQCR11
hsa-mir-3653-5p,MSRB2
hsa-mir-3653-5p,DCUN1D2
hsa-mir-3653-5p,FEM1A
hsa-mir-3653-5p,ECHDC3
hsa-mir-3653-5p,CHCHD5
hsa-mir-3653-5p,OCIAD2
hsa-mir-3653-5p,ZNF844
hsa-mir-3653-5p,ANKRD36
hsa-mir-548ad-5p,AQP3
hsa-mir-548ad-5p,ITGB8
hsa-mir-548ad-5p,MKI67
hsa-mir-548ad-5p,PLAGL2
hsa-mir-548ad-5p,WBP4
hsa-mir-548ad-5p,DDIT4
hsa-mir-548ad-5p,RCC2
