"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF184",319.929953626554,0.00661649513281974,0.0171790358633843,0.385149387045769,0.700126739427258,0.75208408991107
"ADCK5",392.205420860245,0.0560023285955355,0.0180453680091617,3.10341848207822,0.00191298927380418,0.0039001416459206
"ALG10B",337.685189755164,0.0156299709380748,0.0172091885692492,0.908234044573359,0.36375458068459,0.433688947696298
"EPHB2",200.297289202215,-0.119848660472967,0.020473161134242,-5.85394017499896,4.80061367925973e-09,2.75086131831746e-08
"LCN12",357.741087916497,0.0253362334867149,0.0294400391671606,0.860604612067794,0.389455844920531,0.459497297761313
"PARP11",254.278539199442,-0.0461355167170835,0.0117344234142432,-3.93163899822162,8.43686926050079e-05,0.000220862402439685
"RPGRIP1L",313.411298882828,-0.0118543883784866,0.00981604925566885,-1.20765371787846,0.227180487371423,0.288583609262501
"WDYHV1",400.434717396611,0.0718073689729557,0.0134932244237035,5.32173531826921,1.02782044392719e-07,4.65284076004805e-07
"ZBTB14",333.370450999864,-0.0142696224684431,0.0128650418185387,-1.1091780866099,0.267353363952625,0.332426596688926
"ZNF800",337.427859302965,0.0246082952175972,0.0104255342345342,2.36038697528642,0.0182558803789116,0.0303806548298793
"ZNRD2",398.209168791349,0.0747657591848263,0.02040488580151,3.66411064056498,0.000248199486945121,0.000597787203829782
"CD44",310.452755076018,0.0568570024884967,0.0190170965118503,2.98978355886594,0.00279175190657483,0.00551427598167823
"CDC40",328.807176105573,-0.0292580496888201,0.0168952151484072,-1.73173584543423,0.0833206053336186,0.119440243433838
"CLCN5",263.688533683165,-0.0528306682376047,0.0146721476043228,-3.60074541657687,0.000317306159623809,0.000748202302262469
"CLHC1",311.429975931568,-0.0300518432977816,0.0193379337729766,-1.55403589910815,0.120175853760513,0.165452706085148
"ERN1",292.459288539632,-0.0594602686402306,0.00985599514404621,-6.03290360549226,1.61039486354311e-09,1.00732708922443e-08
"HOOK1",241.95269055273,-0.0508167364009587,0.0203632820688746,-2.49550815183336,0.012577686523461,0.0217499585837945
"LYN",312.676884124674,-0.00438039655018774,0.0106098732868593,-0.412860401981711,0.67970889433241,0.733291703191604
"SNAP91",448.666447155638,0.00691412921162824,0.0247602389838573,0.279243234127748,0.780058166650879,0.822567804775288
"FLRT3",375.134609056438,0.0156923883905813,0.0210865593275232,0.744189137110614,0.456762058926608,0.526896406555883
"G0S2",1000.8756549229,0.266035230429923,0.0197706400326514,13.4560757765335,2.83581813677349e-41,8.60110235809299e-39
"LINC02593",172.166640780228,-0.22607067262876,0.0221528079922254,-10.2050571967265,1.88210229641115e-24,1.07189424234909e-22
"PIGA",262.297987329544,-0.00314286945358886,0.0137885301172228,-0.227933610534977,0.81969785295527,0.855308376529533
"RFXAP",303.176467273042,-0.0184985595141275,0.00964374440000036,-1.91819263834147,0.0550865893414362,0.0820136185149556
"CENPL",262.507065985041,-0.0395987310383675,0.0143415785884366,-2.76111383375156,0.00576045945790129,0.0107050316685592
"CEP170B",196.83143112566,-0.131153804221655,0.0187762223537354,-6.9851007167884,2.84651701367271e-12,2.85571345325534e-11
"CFAP410",347.06854626935,0.0360331011883351,0.0153690786706828,2.3445192753857,0.0190516257336532,0.0315839967990727
"CMKLR1",243.077088276342,-0.0920446954007644,0.0178681524895971,-5.15132694632827,2.58649825559473e-07,1.08223003687733e-06
"DIPK1A",320.122669667282,0.0342744306642795,0.0152819692346509,2.24280196733837,0.0249095875636527,0.0401471627539741
"GOLGA2P5",384.204664210387,0.00639411650060823,0.0173644560104578,0.36823016492756,0.712701619735399,0.763725976336091
"LYNX1",1083.67515720047,0.208248538909397,0.0218722356353656,9.52113640238386,1.7129548313191e-21,7.04743120191285e-20
"RPS6KA5",360.135733746702,0.0480342314355884,0.0122957637115238,3.90656754330516,9.36164833961865e-05,0.000242961908708753
"TTC7A",310.560714558159,-0.00838574178675495,0.0109155137125634,-0.768240690046794,0.442344203543714,0.512987115651531
"UBE2L6",445.106551232371,0.0979242101338565,0.0144453947343584,6.77892241331027,1.21075521970676e-11,1.09277990141285e-10
"AL049834.1",331.225804158885,0.0411346693096284,0.0114643602443868,3.58804751706654,0.000333163580894139,0.000781636881097565
"C1orf159",349.994574935635,-0.024642061729269,0.0181526091972269,-1.35749420160675,0.174624234605957,0.229489043503717
"CEP112",324.326447051043,0.0271083390844237,0.012098949620519,2.24055310044848,0.0250550375333238,0.0403566505507731
"MTRF1",279.917909727522,-0.00793506323444524,0.00927484084122163,-0.855547105366832,0.392248338329408,0.462164859381348
"XKR8",287.472791173639,-0.0174043795591498,0.0100593883646113,-1.73016280198287,0.083601192266604,0.119789989897911
"ZHX3",397.187342466843,0.0101502715706537,0.0131008858680959,0.774777497708934,0.438471148134503,0.508902795583358
"ZNF557",276.128591475938,-0.0420412263080743,0.0145397939956801,-2.89145955716877,0.00383456942770559,0.00738270659523712
"ASB7",341.965072858728,-0.0175316865598244,0.0142809999229655,-1.22762318145744,0.219588455531343,0.280386982283119
"ATRIP",285.101111059828,-0.0298741977549744,0.0134838629353054,-2.21555187102603,0.0267222081491233,0.042767338161844
"CX3CL1",221.169327432628,-0.0661332411873222,0.0188453418536121,-3.50926195454747,0.000449352097411943,0.00102887114719919
"MPG",516.748444314564,0.104514583679734,0.017467294292018,5.98344436937171,2.18467675404413e-09,1.32832420635168e-08
"NFATC3",368.237162403125,-0.0482437058360994,0.0203035676386733,-2.37611964038315,0.0174957889553516,0.0292763766430197
"PARP14",503.217633691852,0.067598853716349,0.0119517297296726,5.6559891534797,1.54951253047463e-08,8.19494826538936e-08
"RCAN3",354.03722558784,0.0353628609897082,0.0123411097973392,2.86545226243207,0.00416414051950644,0.00796782873465419
"TTI2",257.749430682723,-0.0170885449881221,0.0094770665978212,-1.80314708266911,0.071365118517547,0.10384289587257
"ZNF586",460.732361578351,-0.00479336176310885,0.0112395938878763,-0.426471081689106,0.669764615662259,0.724240951618206
"ZSCAN12",238.623504833225,-0.0623364493153434,0.0165399936762377,-3.76883150837593,0.000164013550415701,0.000408296378034277
"ABRAXAS1",269.972687854403,-0.0667085098263004,0.0170784284819206,-3.9060098472713,9.38326895779151e-05,0.000243390202361808
"AHR",378.787993939755,0.124205223709072,0.0175703662506857,7.06901734072984,1.56034651645967e-12,1.62540249741749e-11
"TBPL1",343.046067364965,0.0266775672340044,0.0111439706132022,2.39390143423384,0.0166702279382578,0.0280460671788904
"THAP6",305.831700179104,-0.0313888913251767,0.0124523852843924,-2.52071314919231,0.0117117282468251,0.0203863397581668
"WDR24",333.761873162066,0.0222545496782023,0.0156654177327982,1.42061642132968,0.155428301913647,0.20752415167463
"AC022400.8",305.802185754969,0.0454611986657517,0.0158890599443241,2.86116351911628,0.00422089287495239,0.00806458905290493
"CHCHD5",472.859980732873,0.122033864291313,0.0279475286252682,4.36653508535915,1.26233018865431e-05,3.83313395120593e-05
"IGSF8",389.034008283745,0.0536768066917844,0.0146431708904718,3.66565459716868,0.000246706720309232,0.000594788439254011
"RPGR",244.121127524865,-0.0607079018952634,0.0149505615888864,-4.0605766903359,4.89516544110367e-05,0.000133116654885059
"ZNF440",267.619767635086,-0.0453714522555244,0.00997791272272596,-4.54718872737633,5.43672426938093e-06,1.76470278549692e-05
"ZNF607",299.993172976795,-0.048317424450536,0.00962389760981196,-5.02056717657453,5.15191293829471e-07,2.02078942981172e-06
"BCAR3",253.511544832658,-0.0780398069590884,0.0107544223701291,-7.2565317106986,3.9714165928112e-13,4.5755490462406e-12
"C1orf131",341.419391094524,0.0154172054520819,0.0116424582556613,1.32422252358819,0.185429152574979,0.241885077803848
"CENPBD1",326.610374197129,-0.00193580623142356,0.0128422725823954,-0.150737045877474,0.880183148726129,0.904598000448083
"COMMD5",393.906663920047,0.060560413456269,0.0135056784499207,4.48407043606349,7.32324711767213e-06,2.33235137750134e-05
"ESM1",163.946061559975,-0.0960047863370236,0.0266649229197524,-3.60041492060368,0.000317709777944555,0.000748883232234391
"GNAO1",263.604434486326,-0.187705783399068,0.0323407649422082,-5.8039994952034,6.47514714915632e-09,3.63533659575104e-08
"HHEX",210.560996904184,-0.048199927126755,0.0183411816074156,-2.62796193606562,0.00858981268182427,0.0153948518615298
"KAZALD1",313.411567242588,0.0228339505398666,0.0151598354342247,1.50621361550647,0.132012345312404,0.179793756011318
"NKAP",448.646305287099,0.110172450312422,0.0275056290652692,4.00545103153209,6.18992566212334e-05,0.000165699939419977
"NUDT2",372.476568657485,0.082412517743987,0.0216145711877925,3.81282224051395,0.00013738892760811,0.00034577892587128
"SIMC1",239.114540377223,-0.0911934608246241,0.0102685400382695,-8.88085944883673,6.63457402731677e-19,1.93143112643449e-17
"TTN-AS1",519.830147826542,0.187456709935387,0.0376186951231647,4.98307315874855,6.25822751643408e-07,2.40634714039704e-06
"AFAP1L2",405.3644494864,0.0238064094939664,0.0137626039149492,1.7297896271001,0.0836678683935392,0.119872167372134
"AGTRAP",362.388249297725,0.0371036107057398,0.0171431667416941,2.16433820336704,0.0304384027641185,0.0481154318141225
"ARL4A",314.067804806198,-0.00167010810304748,0.0116989520565632,-0.142757068750491,0.886482043888157,0.909566424072799
"ARSI",187.478986111998,-0.171858417609716,0.0172647077820683,-9.95431951580523,2.4146913831957e-23,1.25467749082224e-21
"DCUN1D3",354.202662415934,0.0395381012244283,0.00909371456361157,4.34784937968469,1.37478961453666e-05,4.13610291875136e-05
"MOB3C",392.868410406633,0.00315047141528599,0.0133686437048091,0.235661259649899,0.813695533569083,0.850406054075485
"RAC3",357.00711437534,0.061139295880711,0.0243286503876624,2.51305744077427,0.0119689845117837,0.0207883201495117
"RNASEH1-AS1",257.429550779569,-0.0377055531253746,0.019262171090869,-1.95749237962321,0.0502896068478876,0.0755705786968717
"TSEN2",323.355610704972,-0.0150975910786284,0.0083519518509067,-1.80767218826691,0.0706575356205092,0.10291663832507
"COQ6",349.277969063496,-0.00383155651728924,0.0083013415467561,-0.461558712613926,0.644397808309406,0.701697939047447
"ELL",286.798715975288,-0.0345332652039315,0.00940509994124374,-3.67175951554693,0.000240886301149051,0.000581892783772167
"KANK4",255.237283724024,-0.088994806504511,0.0247861371775385,-3.59050730120057,0.00033003498484311,0.000774575539378053
"MCM3AP-AS1",255.625651945065,-0.0953853667290839,0.0205871052948167,-4.63325782634917,3.59955783253525e-06,1.20589348194001e-05
"SEMA4G",211.943771484546,-0.150395183162771,0.0180037822367569,-8.35353267358016,6.62510750929147e-17,1.43529322485348e-15
"STX11",356.907249403108,0.080283362925956,0.0160648339838022,4.99745985591285,5.8090426687251e-07,2.25346622503013e-06
"SVIP",456.626164571616,0.138454055863375,0.0188133706020615,7.35934345800873,1.84816948527147e-13,2.23597647744996e-12
"BAALC",180.722239166391,-0.15429334244863,0.0252588479739665,-6.10848691942148,1.00580101368514e-09,6.57197235495068e-09
"BBS7",379.597128560688,0.0252569173904773,0.012818611620387,1.97033174406409,0.0488003625986298,0.0735700299400451
"JUNB",490.9635845453,0.143342090521631,0.0232713637367651,6.15959133908311,7.29329052153814e-10,4.85797216455059e-09
"SELENOM",380.785892659376,0.141706107197811,0.0342778657026864,4.13404114558701,3.56439618577013e-05,9.9671644628675e-05
"RORA",508.77455065869,0.151758489892496,0.0190473005349969,7.96745395042514,1.61976786834185e-15,2.83177111781695e-14
"TMEM128",349.779177496415,0.0340956735581587,0.0107436104705819,3.17357685775366,0.00150573030286948,0.00313751950951011
"VSIG10",284.068026667357,0.00127488516507856,0.0111135499018384,0.114714486040835,0.908671431531046,0.927953395194417
"ZNF691",312.97328549713,0.00205113350588507,0.0114676179440339,0.178863083501328,0.858045210378973,0.886315985566495
"CCDC28B",474.007223743486,0.127715989373747,0.0213760707652695,5.97471774753162,2.30488888347465e-09,1.39555992656808e-08
"FOXN2",300.900560737504,0.0195291501966546,0.019707717615022,0.990939213669709,0.3217152629327,0.39027164535097
"SREBF2-AS1",320.834383589186,-0.00183109311099857,0.0103603782331864,-0.176739986686316,0.859712630438167,0.887616539437506
"TMEM117",329.292906030676,0.0441865939643022,0.0148380451193664,2.97792556963117,0.00290206449374201,0.00572338199416049
"TOE1",255.361467128411,-0.0592996786055264,0.0120625307485109,-4.91602300063335,8.8320025541067e-07,3.3071196471622e-06
"TRMT61B",262.110537412883,-0.0215905034134301,0.0148749208847984,-1.45147013423747,0.146648992715736,0.197024286437507
"ZNF182",277.599109810451,-0.044881094449815,0.0125967233443532,-3.56291816712273,0.000366755034046112,0.000853283882866493
"ZNF510",325.878760015796,-0.0276027780417581,0.0199281516626065,-1.38511481190463,0.166017363479639,0.219727872386995
"MARC1",294.82418714452,-0.0246098561898996,0.0445787290856649,-0.552053786517959,0.580911502937779,0.644787048622512
"B3GNT7",390.724558368847,0.0974052100344821,0.0193413838881725,5.03610344521658,4.75103871501402e-07,1.88280300581018e-06
"CEP128",227.566335910612,-0.0751560186183236,0.0132925256222178,-5.65400592440491,1.56750803985122e-08,8.28004854424447e-08
"MYOZ3",255.56406776664,-0.0508462946495365,0.0106750049561222,-4.76311672533468,1.90625498096639e-06,6.69035991974263e-06
"NOP14-AS1",233.53439304382,-0.0751420409076037,0.0153065057077067,-4.90915708278019,9.14686913879993e-07,3.41717179341818e-06
"RSKR",249.291344487247,-0.114089104463416,0.0174755822347964,-6.52848660093556,6.64375542203623e-11,5.26414691459274e-10
"STC1",195.897843756295,-0.152863516651308,0.026603199146584,-5.74605767558358,9.1348159286116e-09,4.99104605533944e-08
"STOML1",327.323979845715,0.0752500541685178,0.0126253335677344,5.96024285337129,2.51863346595935e-09,1.51443142752613e-08
"ANK1",364.520028023288,0.0506987174544543,0.02210976287351,2.29304663937383,0.0218453199661158,0.0356916719434758
"ARHGEF39",231.759394958373,-0.0880801961440646,0.016257899433413,-5.41768612266376,6.03752859915168e-08,2.86228455071379e-07
"ATF3",273.369636673757,-0.0128844749489394,0.0345786314705024,-0.372613790685459,0.709435907386349,0.760643135821503
"CSF1",279.429718144726,-0.0103985475482504,0.0143782434438801,-0.723214041328283,0.469548393534403,0.539403694924309
"MIEN1",464.0705868919,0.0961261639383472,0.0241516819672306,3.98010225825153,6.88856300935612e-05,0.000182900323224802
"PHLDA3",424.199617679576,0.065818826511946,0.0192947927681866,3.41122225580305,0.0006467235181661,0.00144082133992523
"RFFL",232.19051331767,-0.0364022131070518,0.0123945724033043,-2.93694787706813,0.00331459809103202,0.00646076644795093
"ZKSCAN7",269.487555970709,-0.0262654812888754,0.0108029904799848,-2.43131578589638,0.0150440962528132,0.0255808478916806
"ALKBH1",274.437982989063,0.000810103448871107,0.00731570714396785,0.110734811130196,0.911826640436367,0.929973133389167
"APOPT1",426.407914260227,0.127278808548452,0.0260563588136617,4.88475037739033,1.03559969707462e-06,3.8283138461585e-06
"BCL2",289.064970854986,-0.0423256998103213,0.0147843168152758,-2.86287830132189,0.00419811774746381,0.00802577714195589
"CENPI",234.000607404885,-0.0790117337868784,0.0185836072840609,-4.25168981345439,2.12163581555006e-05,6.15444268380871e-05
"CREB3L4",329.455914920458,0.0371334848063581,0.0117625785734954,3.15691704623601,0.00159446698978868,0.0033023723171072
"HACL1",312.105413718196,0.0659473843467904,0.0120670186657442,5.46509342311713,4.62663070266357e-08,2.2398113446228e-07
"NAV3",440.174386912834,0.0779528973310657,0.0142651878099497,5.46455457647008,4.64070590857867e-08,2.2441263055129e-07
"NBL1",550.874362277678,0.133105750180708,0.0238783653353964,5.57432421822429,2.48492570040414e-08,1.26397819753006e-07
"RBM45",304.514125966674,0.023024708050647,0.010330946194693,2.22871241575867,0.0258330456291343,0.0415277432633021
"TMEM60",344.83985355582,0.0763854335873635,0.0131439124234968,5.81146854347665,6.19271709435863e-09,3.49411960836773e-08
"ZFP41",278.2478541756,-0.0468687001295513,0.0146283809727828,-3.20395676163712,0.001355528325239,0.00285095959002855
"ZNF720",288.739558413139,-0.0155244279355395,0.010625883367964,-1.46100116083941,0.144015122858338,0.193893386220548
"CASP4",342.19259489186,0.06576181503712,0.0115964729492624,5.67084624133952,1.42093883966153e-08,7.56403442729211e-08
"CTF1",388.815712434798,0.0913713743100162,0.0195056669773137,4.68435016430286,2.80849525272717e-06,9.57354811449759e-06
"DISC1",292.301190664488,-0.0244815232548025,0.00985255556455545,-2.48478915895432,0.0129628184202912,0.0223477961450677
"MFSD4B",343.088892245297,0.0247116764182483,0.0161580589818664,1.52937159382704,0.126172350319549,0.17269828143488
"NFKBIB",410.400929902917,0.0922445395991071,0.0208808598068303,4.41766002226274,9.97751969974895e-06,3.10047204965751e-05
"PLPPR2",362.354300184149,0.00858397152690735,0.0147587114878791,0.581620660716699,0.560822223193351,0.626219472165041
"XRRA1",149.490622865935,-0.0230040714695173,0.0497161992796146,-0.462707765332933,0.643573851429674,0.701093398792666
"ZNF486",237.087432970015,-0.0525559102613993,0.0177992961462595,-2.95269598469173,0.00315012034033761,0.0061659717062409
"ZXDB",360.897187824956,0.0439857214073352,0.0133160458250631,3.30321192831482,0.000955841204914491,0.00206597298549798
"ARMC9",345.671391806422,0.00300477477478383,0.0122274744933362,0.24573960685188,0.80588381027152,0.843809583529804
"CENPW",312.932548753315,0.0431108241993341,0.017914218047165,2.4065144281392,0.01610556782917,0.0271796844444364
"DOK5",225.348761519873,-0.0140071569427732,0.0196485520930393,-0.712884943198204,0.475916957013839,0.545449315320376
"ENDOD1",304.981050841509,-0.0100077384819048,0.0140965174683754,-0.709944034358595,0.477738842314915,0.546933811575766
"FAM45A",328.646960960185,0.0608871820441122,0.0156776572917654,3.88369135202956,0.00010288249371412,0.000264757987967551
"FBXL18",274.873582176439,-0.0754465913097863,0.0147459029947843,-5.1164442988993,3.11349173756117e-07,1.28378625486161e-06
"KLHL17",237.170479001563,-0.040995048713221,0.0139195155151984,-2.94514910870708,0.00322799057614348,0.00630514498937596
"NEIL3",306.001055266833,0.00847823370593221,0.0145153012124674,0.584089408950751,0.559160159999956,0.624619821123092
"NFXL1",243.365799297424,-0.0126944996085346,0.0126827663803368,-1.00092513161923,0.316863005421648,0.385245391694708
"CKS1B",279.103806616732,0.00619311926058359,0.012303581159771,0.503359077341906,0.614711837705861,0.675349320812049
"ENPP4",410.589886841886,0.0631690263039757,0.0173860893582255,3.63330850327707,0.000279810131835215,0.000667533995234061
"FARS2",363.826641321967,0.0834251005116513,0.0144624052176026,5.76841121904897,8.00223505590842e-09,4.41883197600003e-08
"GULP1",376.885687260617,0.0581809544895122,0.0190130444922112,3.06005461215569,0.00221296635010303,0.00446219961936359
"RPL39",529.51003901655,0.24122162206099,0.0372048147882844,6.48361303325046,8.95517297292944e-11,6.93959393422137e-10
"ZNF675",197.7309711754,-0.104084807847844,0.0182019945412569,-5.71831881456309,1.07583148466069e-08,5.80993549604337e-08
"ADGRE5",509.27715424711,0.0575786454939102,0.0199002183386813,2.89336752562112,0.00381135030868785,0.00734233836424032
"AJM1",340.762214023043,-0.0129134060525205,0.0145959834743338,-0.88472325795846,0.37630590847617,0.446527309466491
"AMZ2P1",303.050923792272,0.0642756004477602,0.0103067180924112,6.23628199310953,4.4809304317741e-10,3.1019264698088e-09
"DUS4L",291.772737595435,0.0144722034203561,0.00941000330166385,1.53795944128916,0.12405853196107,0.170133688100554
"IRF6",388.596816831474,0.065354143706478,0.0159847593167221,4.0885284796318,4.34118256166838e-05,0.000119471835765518
"NUDT3",323.987480822818,0.0296367493368558,0.0151671241089532,1.95401244981974,0.0506997448608669,0.0761079733512231
"TIPIN",207.379356378051,-0.0621390008795379,0.0131972173818975,-4.70849263760506,2.49555377909636e-06,8.58307288686041e-06
"ZNF649",302.630869747201,0.000494337057871973,0.0127453517507789,0.0387856739883041,0.969061266741874,0.975418464216062
"GLT8D2",345.874957108837,0.0487647580451988,0.0168324902921793,2.89706140914014,0.00376676015496427,0.00726502306137889
"MSRB1",457.602714685198,0.133265038768321,0.0149923406126105,8.88887480692829,6.17308348119568e-19,1.81736692464456e-17
"RAMP2-AS1",200.019421022396,-0.280920569600568,0.0199269469846663,-14.0975218038536,3.93341649298992e-45,1.97306222698363e-42
"SRR",240.919831762339,-0.0335904319403546,0.0194285517736326,-1.72892104011282,0.0838232278512083,0.120028824948996
"ZNF626",250.551810667652,-0.0476092112415082,0.0164257821168888,-2.89844409859527,0.00375019155248609,0.00723841915458393
"ABRA",265.632972614141,0.0305337124229857,0.0207836523240288,1.46912159359424,0.141799811802136,0.191266226654614
"ALG5",333.929551670186,0.0703708730292177,0.0107542331832523,6.54355097477403,6.00749946551606e-11,4.80084608022429e-10
"CCDC138",208.693953834928,-0.0835611057652925,0.0126862765187569,-6.58673217801503,4.49612238431396e-11,3.66490175851392e-10
"DDX28",281.112080138194,0.02408921086856,0.00996726513564871,2.41683255544222,0.0156562173970342,0.0265076447218123
"GDAP1",272.099579498928,-0.035531287134481,0.0134315625560987,-2.64535767793805,0.0081604607404505,0.0147163618607516
"H3F3A",317.699889202661,0.0378994624200305,0.0168500472733733,2.24921994610187,0.0244985060631887,0.0395139149240795
"ICA1L",321.674626317084,0.0143398736355627,0.0119767142587983,1.19731282935371,0.231184645762663,0.29295667994915
"ITPKC",330.0910323685,0.0360071697094569,0.0105565421736889,3.41088673895522,0.000647519829121002,0.0014423490369592
"LRRC8B",249.191507926887,-0.0609457188093028,0.0149145973807986,-4.08631337831257,4.38281711964499e-05,0.000120375098569136
"MAPK4",220.659532829725,-0.0911036801008515,0.0217808194896556,-4.18274804325518,2.88006518875962e-05,8.18696821966063e-05
"NINJ1",378.435317519513,0.0677949787726847,0.0216341873021006,3.13369658060148,0.00172619249586332,0.0035492673074333
"NR3C2",407.29389181289,0.0415373267002949,0.018548150652736,2.23943224734202,0.0251278051219323,0.040453874139025
"OSER1-DT",365.938073672002,0.0638210540355335,0.015423923843832,4.13779623665967,3.50657562681014e-05,9.82021888014984e-05
"PSMG4",336.268265219979,0.0211204744902172,0.0148101544672413,1.42608063521105,0.153845067784023,0.205700128388346
"YAE1",341.458311187622,0.0739804765717841,0.0126116886641983,5.86602464916514,4.46367467957349e-09,2.57248100623055e-08
"ADORA1",391.204898822247,0.0388513828171745,0.0133397822329021,2.91244505636298,0.00358611282648014,0.00695052511263991
"ANKRD10-IT1",309.590475870349,-0.0138541405905393,0.0176237483029968,-0.786106357873,0.431805179849085,0.502104418294558
"CALHM2",279.427298819108,-0.0235783039075378,0.0161538389523198,-1.45960994022116,0.144397305789602,0.194327691890207
"CYB5D2",250.8634783059,0.012286112087507,0.0145899558661881,0.842093848685299,0.399735424163613,0.469713433817626
"FAM117B",296.241948153337,0.00428411436202851,0.0147614470978657,0.290223196521697,0.771645491286329,0.815146646473052
"JAM2",584.85465475849,0.195286368389286,0.012940331568486,15.0912955634671,1.84778149196022e-51,1.72134044415323e-48
"MPV17L2",332.123167580216,0.0122691767107032,0.0178725855743832,0.686480233072073,0.492410325080707,0.561217815232245
"SAAL1",325.68321927917,-0.024079638752547,0.00973228023731322,-2.4742031841856,0.0133533728407959,0.0229664629552499
"TMEM132C",186.70096055887,-0.170942428745027,0.0233433507036979,-7.32296022601192,2.42559711399544e-13,2.8916487715474e-12
"TWF1",266.426271212734,-0.0235761295594105,0.0199754820906162,-1.1802533451989,0.237899467938178,0.3005312728448
"ATPSCKMT",318.184342584702,0.0171828834113755,0.0114769915689951,1.49715919089762,0.134351841152149,0.182655760690746
"CTXN1",247.621193663771,-0.0508782673714127,0.0316654850006243,-1.60674208433597,0.108110957640065,0.15091331580239
"DTX4",316.813653080506,-0.0575807225610053,0.0154765866879331,-3.72050528466333,0.000198824581228954,0.000487144502796922
"FBXO10",284.999003646296,-0.0213586987059789,0.0129443396343561,-1.65004158646223,0.0989344306862664,0.139477120852912
"GTF2IP12",156.831690602044,-0.0651522576435674,0.0230225605412691,-2.82993099428618,0.00465580446725901,0.00882059875973156
"LINC01184",361.724104032096,0.0461874430610699,0.0159223893498623,2.90078593395716,0.00372228066172879,0.00719199768744695
"PRPF31",288.130214929648,0.00561060724873889,0.0132075506774672,0.424803007442619,0.670980285122092,0.725314950564635
"RPS27",508.234954434865,0.139631319905975,0.0260868036864636,5.35256528872601,8.67159995167962e-08,3.98368513077893e-07
"SCNN1D",315.378207251002,-0.00716965703900289,0.0176137838702093,-0.407048087556537,0.683972670016034,0.73703805356929
"TBC1D12",360.380849510174,0.0674700636535671,0.017104714444428,3.94453025642565,7.99565582962939e-05,0.000209944319166552
"TOMM5",317.154242647055,0.0400956309483622,0.0182911901236967,2.19207337943621,0.028374208576811,0.045134336901911
"YBX2",303.807291422537,-0.0126902591931563,0.0178686978869977,-0.710194960674248,0.47758324542353,0.546803677184942
"ZNF527",304.835316165188,0.00216659936489414,0.00924850195958135,0.234264897641024,0.814779335359181,0.851334088427691
"ZNF678",295.150229766862,0.0124227428916889,0.012690367877456,0.978911171973002,0.327623871584477,0.396325810821316
"AC012467.2",287.32492582841,0.0214413158103367,0.00951517603605707,2.25338088639521,0.0242351436290965,0.0391278463989448
"CENPQ",294.185429736143,0.0555036228505587,0.0186984643592342,2.96835193437414,0.0029940131041491,0.00589046898541447
"MARS2",208.870032471836,-0.10086724931141,0.0166971751167781,-6.04097690812705,1.53183903559308e-09,9.62806973600238e-09
"MFSD6",399.333572414172,0.0765209769181813,0.0131681675418071,5.81105736050502,6.20794864824137e-09,3.49736787344985e-08
"PGM2L1",276.033491677845,-0.000957867314482373,0.0132242581858533,-0.0724325932706801,0.942257647227946,0.954924565634227
"VRK2",251.487634022474,-0.000911870370460553,0.0163341651257275,-0.0558259551952424,0.955480457926513,0.965175132234341
"ABCA5",517.548106664923,0.105799409727733,0.0194217228396417,5.44747809456872,5.10890048190992e-08,2.45415396261765e-07
"FLYWCH2",344.435232422133,0.106974485659618,0.0236425327102208,4.52466269036279,6.04919052083935e-06,1.95232721536221e-05
"MEIS3",229.112812491416,-0.0650380182634214,0.0206575292222361,-3.14839289654318,0.00164170871832302,0.00339106194240874
"SNHG12",352.651380579832,0.0144914575848513,0.0136392549790159,1.06248160967344,0.288017102399209,0.35443659647957
"SPATA5L1",338.072435083001,0.0182968286823906,0.0109223685041115,1.67517042439129,0.093900798603824,0.13302783134815
"STXBP4",281.754566649086,-0.0197269983793727,0.0108093654709157,-1.82499134037527,0.0680023361318515,0.0994713400439218
"SVEP1",332.042246380855,0.00706001432735087,0.0157217877186151,0.449059257999748,0.653388909786775,0.70959265229737
"CYB5R4",341.183521161775,0.0501671525215693,0.0150249758175808,3.33891735538559,0.000841055825734252,0.00183582428104203
"GEMIN6",330.461901427498,0.0543761021661369,0.0140833109572883,3.86103114040783,0.000112909510356854,0.000288625212480221
"ILF3-DT",358.682691920805,0.0955453600005114,0.0221463519477319,4.31427082103681,1.60130551213647e-05,4.7485735537253e-05
"LINC01936",1083.204098858,0.253663579532101,0.0235176837732228,10.7860783390974,4.00518077993755e-27,2.79334586801848e-25
"SUSD5",303.089640944142,0.0542444993997786,0.0231990031368558,2.33822544355802,0.0193755562833154,0.0320476861188332
"VOPP1",287.673591345396,0.0148270239396442,0.0112307374642519,1.32021819465013,0.186762178938632,0.243258997075566
"AC055839.2",310.940757829931,0.00386422499994897,0.0174414798516494,0.221553734706952,0.824661301708905,0.858975536849096
"AC073857.1",247.306047431723,-0.00216369279492277,0.0120156127348844,-0.180073446328794,0.857094908586648,0.885404498834619
"DGKA",228.500650467497,-0.0488897624478261,0.0137218927524322,-3.56290224168676,0.000366777292389937,0.000853283882866493
"DKK2",238.329286151842,-0.144175933251587,0.0262598062543068,-5.49036546025319,4.01102926204686e-08,1.96144895521617e-07
"DOP1B",229.225424576888,-0.0871364959875621,0.0165236623501403,-5.27343721634582,1.33892072039302e-07,5.92884002906937e-07
"NTRK2",281.923871439686,-0.0337238058143636,0.0211447520299569,-1.59490192964123,0.110734168065081,0.154102568640592
