"","logFC","pvalue","padj","piValue","rank"
"PPP1R14B",0.101092399974344,6.91590573998372e-05,0.000183514227183861,3.73633026085097,1186
"LTC4S",0.155829862882682,6.96160212711513e-05,0.000184614101142406,3.73373512988407,1187
"RPL36",0.139755701093084,7.04015417864622e-05,0.000186545491259456,3.72921524324498,1188
"FOS",0.256042477492253,7.20136742632406e-05,0.000190468939310725,3.72017583671169,1189
"ATP8B3",0.100791787221708,7.29046367220455e-05,0.000192591102314952,3.71536378109923,1190
"C1QTNF1-AS1",0.10833331207845,7.50237170908295e-05,0.000197908438167192,3.70353568850546,1191
"GAMT",0.107507341675528,7.60922985374631e-05,0.00020053297360373,3.69781420620218,1192
"LENG1",0.106266274987935,7.6913085058307e-05,0.000202564712304208,3.69343620846413,1193
"CIR1",0.117642027782663,7.79209479925922e-05,0.000204888105588586,3.68848325305406,1194
"CTXND1",0.153454616594739,7.90233479693417e-05,0.000207577543648772,3.68281963154101,1195
"CCL21",0.172907462007307,7.97139970237662e-05,0.000209349566891655,3.67912793325261,1196
"COL12A1",0.115543474214762,8.29210356734834e-05,0.000217378120050969,3.66278417147022,1197
"LSM7",0.101688169905833,8.51802821992748e-05,0.000222743641671718,3.65219468426662,1198
"PTCH2",0.106264469499371,9.15840610726636e-05,0.000238220846531647,3.62302023639852,1199
"HSD17B14",0.102372542435964,9.73835364234059e-05,0.000251949232698683,3.59868695993268,1200
"FRG1",0.127624976374803,9.74235706401681e-05,0.000252002817986726,3.59859460275321,1201
"RPS10",0.102719051596655,9.77787941455664e-05,0.000252767334245226,3.59727905172544,1202
"SYCE1L",0.210883782190669,0.00010026789738219,0.000258746071852252,3.58712623471702,1203
"ZNF358",0.14038429389314,0.000101005484848846,0.000260493085504973,3.58420380006845,1204
"PLIN4",0.102937911834626,0.000110310583028962,0.000282702028662551,3.54867107501317,1205
"KLF9",0.123607111176549,0.000116258944569108,0.000296258138935191,3.52832970968703,1206
"RPL28",0.116278382439442,0.000121752859244329,0.000308749910609478,3.51039315947095,1207
"AC244090.1",0.128950866204074,0.000131468494745844,0.000331903234315775,3.47898851547736,1208
"MT-ATP6",0.100513193083547,0.000132101767866858,0.0003334374407818,3.47698563602575,1209
"SCRG1",0.120945708883126,0.000134933201034335,0.000340057740655034,3.46844733496129,1210
"SOX4",0.103846277387213,0.000136204861698288,0.00034293123673148,3.46479295430689,1211
"POLR2L",0.13383945653198,0.000137994167550605,0.000347235179084506,3.45937628203147,1212
"SNHG19",0.113721351638889,0.000140238393199516,0.00035254223672091,3.45278884441452,1213
"ENTPD3-AS1",0.108982561318556,0.000143823052322453,0.000360511291253013,3.44308112858093,1214
"RPL18",0.115992600937076,0.000157279007244253,0.000392430230051569,3.40623754502578,1215
"BAZ2B",0.102914392587985,0.000158196321187384,0.000394341823571457,3.40412715956627,1216
"AOC3",0.125957887879022,0.000167342810919535,0.000415949102346594,3.38095980860974,1217
"ARL2",0.139617231132169,0.000172324536020511,0.00042727311763869,3.36929443044149,1218
"REX1BD",0.101187967383223,0.000174883122250501,0.000433116978561946,3.36339479121536,1219
"ANKRD26",0.101942103177053,0.000191106353448843,0.000470088468819278,3.32782040184212,1220
"EXOSC4",0.121938166162599,0.000191452944254892,0.000470763442491006,3.32719727000208,1221
"TMEM200C",0.104524448809077,0.000218563274309464,0.00053216688776287,3.27395215141042,1222
"AHSP",0.142491965710805,0.000225417823866652,0.000547161596662735,3.26188439181196,1223
"SLC19A2",0.105499935876435,0.000233739254327594,0.000565466027627616,3.24759348173243,1224
"TMEM141",0.102466769474042,0.000248870505248383,0.000599292675304544,3.22236103031996,1225
"PDE2A",0.108613269633683,0.000289597389199684,0.000688969199186844,3.16180019307379,1226
"IFITM1",0.107919745414809,0.000292608925286257,0.000695372741177726,3.15778233779444,1227
"ANKRD18A",0.148282988236302,0.000307994880913629,0.000728288999057356,3.13769625009622,1228
"ZNF428",0.105071125441814,0.000308865381295904,0.000729882642301356,3.13674696439771,1229
"EBP",0.102814648317246,0.000313130815866663,0.000739158751227695,3.13126227692599,1230
"AP001324.1",0.144782269810372,0.000315244205571962,0.000743878221289944,3.12849815605443,1231
"ARL9",0.111283762110112,0.000364799214547486,0.00084928799645275,3.07094501404213,1232
"AC009961.1",0.106355429390496,0.00037291973685498,0.000866646330731049,3.06215809738912,1233
"AC006141.1",0.222587962556956,0.000385944693025455,0.000894683733814075,3.04833045846424,1234
"FAM133A",0.105929142988426,0.000400810091599281,0.000926837804013799,3.03299626044556,1235
"C1QB",0.125431966551148,0.000451079119218634,0.00103210067944727,2.98627793604631,1236
"KDM5A",0.135148384876702,0.000466718079243095,0.00106359203031425,2.97322492557469,1237
"MGMT",0.103247351190848,0.000478846457412839,0.00108856815366537,2.9631443752272,1238
"AC138470.1",0.114779960404302,0.000560066722445435,0.00126089939480983,2.89931956372189,1239
"DNPH1",0.104507100951778,0.000561511727239214,0.00126393440570484,2.89827546401219,1240
"DYNLRB1",0.140857386536325,0.000561718149763891,0.00126418086440391,2.8981907877677,1241
"SNORD104",0.13657258265299,0.000625719194033511,0.00139736810420977,2.85468917400839,1242
"SIGIRR",0.103672427719369,0.000646132624701553,0.00143994205116513,2.84165498524199,1243
"RF00019",0.124300175805507,0.000754122477772972,0.00165996039748778,2.77990227301879,1244
"C19orf24",0.108976497968564,0.000810411669379893,0.00177577100000883,2.75061304072234,1245
"F13A1",0.103595797408924,0.000813630144931406,0.00178192516376077,2.74911053915897,1246
"PPP1R14BP3",0.121712110955212,0.000912789330832015,0.00197882288110225,2.70359307653759,1247
"CDC42EP5",0.109714038809536,0.000979949273553566,0.00211527613798173,2.67463292976716,1248
"LRRIQ1",0.114769199315358,0.00116314496193602,0.00247831017702493,2.6058443397113,1249
"PLD4",0.10457431939774,0.00117876795181712,0.00250627512676864,2.60097125597598,1250
"BDP1",0.106078329460313,0.00120301829014321,0.00255242631202988,2.5930467870435,1251
"RF00017",0.149313263313535,0.00133707595971263,0.00281487403818758,2.55054103446948,1252
"MYL7",0.119732722989316,0.00144570418937094,0.00302646453254829,2.51906441126368,1253
"AC016026.2",0.160946280225215,0.00144906845317823,0.00303204729124828,2.51826402923787,1254
"DCLK1",0.104322822583979,0.00147436770303144,0.00308053565891318,2.51137375964136,1255
"SNHG5",0.128140537307943,0.00149800923152743,0.00312392651064611,2.50529919131083,1256
"MALAT1",0.207048097250372,0.0017191192392057,0.00353807055668626,2.45123351058007,1257
"MAP1B",0.119637581602903,0.00215803436750612,0.00435884841583008,2.36062823383004,1258
"NEXN",0.105770268323744,0.00246313190445754,0.00491947416507431,2.30808131581213,1259
"CYBA",0.108442526708541,0.00308957116600238,0.00606018756910859,2.21751393375976,1260
"GADD45G",0.105752696880653,0.00322308021565188,0.00629838360391546,2.20077089212909,1261
"SLC16A1-AS1",0.115675935812152,0.0033640920816039,0.00655332172192354,2.18353851072136,1262
"AF228727.1",0.151662357851431,0.00362840066320433,0.00702622144758884,2.15327816653513,1263
"AL645568.1",0.104282081842,0.00421676197318611,0.00805787687242393,2.09377937309003,1264
"MT-TH",0.166611904358918,0.00436047604442583,0.00830451643858086,2.08068565089111,1265
"AL390783.1",0.101404976937321,0.00462901940395259,0.00877495218987641,2.05675524109911,1266
"HLA-A",0.138700403175794,0.00463004380150633,0.00877561855242632,2.05672226239058,1267
"AC245060.5",0.185427216943866,0.00556873207141627,0.0103842441629126,1.98362510893363,1268
"AL031733.2",0.176475899704974,0.00572878384076737,0.0106507197222079,1.97262104379124,1269
"AC245297.1",0.100531557956199,0.00662940519711681,0.0121809950099743,1.91431723471698,1270
"PLA2G4C",0.10124429001756,0.00677957443615,0.0124376438031043,1.90526188493698,1271
"PKD1L2",0.104537282249036,0.0072271076497508,0.013175277882031,1.88024021623989,1272
"MEG8",0.106419009292399,0.00870081728984004,0.0155809500335156,1.80740606516574,1273
"BST2",0.1030057558191,0.00887824474491643,0.0158659999949575,1.79953255018787,1274
"RPS28",0.165353799949491,0.018125212334761,0.0302017400370453,1.51996803496611,1275
